UGDS,UG,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,UGDS_WHITENH,UGDS_BLACKNH,UGDS_API,UGDS_AIANOLD,UGDS_HISPOLD,UG_NRA,UG_UNKN,UG_WHITENH,UG_BLACKNH,UG_API,UG_AIANOLD,UG_HISPOLD,UGDS_MEN,UGDS_WOMEN
1256.0,,0.4857,0.1425,0.0565,0.0183,0.004,0.0008,0.0303,0.0932,0.1688,,,,,,,,,,,,,0.4825,0.5175
80.0,,0.85,0.025,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.1375,0.8625
218.0,,0.5413,0.156,0.2248,0.0505,0.0,0.0,0.0183,0.0092,0.0,,,,,,,,,,,,,0.9587,0.0413
1054.0,,0.5323,0.223,0.1328,0.019,0.0047,0.0028,0.0332,0.0285,0.0237,,,,,,,,,,,,,0.3283,0.6717
3757.0,,0.6657,0.0266,0.1017,0.0418,0.0008,0.0005,0.0471,0.054000000000000006,0.0618,,,,,,,,,,,,,0.3875,0.6125
1967.0,,0.7194,0.0529,0.0696,0.0346,0.0025,0.001,0.03,0.0147,0.0752,,,,,,,,,,,,,0.2669,0.7331
2781.0,,0.8216,0.0302,0.0428,0.0119,0.0014,0.0007,0.0147,0.0126,0.064,,,,,,,,,,,,,0.3768,0.6232
,,,,,,,,,,,,,,,,,,,,,,,,
61.0,,0.7049,0.08199999999999999,0.1967,0.0,0.0,0.0,0.0164,0.0,0.0,,,,,,,,,,,,,0.45899999999999996,0.541
1631.0,,0.317,0.0969,0.0944,0.0123,0.0037,0.0018,0.0129,0.0754,0.3857,,,,,,,,,,,,,0.298,0.7020000000000001
4134.0,,0.7458,0.07400000000000001,0.096,0.022000000000000002,0.0007,0.0,0.0293,0.0046,0.0276,,,,,,,,,,,,,0.4403,0.5597
4329.0,,0.7501,0.079,0.0945,0.0268,0.0016,0.0005,0.0344,0.0058,0.0074,,,,,,,,,,,,,0.3574,0.6426
484.0,,0.3058,0.2913,0.2045,0.09300000000000001,0.0041,0.0021,0.0269,0.0083,0.064,,,,,,,,,,,,,0.9029,0.0971
1703.0,,0.754,0.0382,0.0664,0.0346,0.0018,0.0059,0.0323,0.0669,0.0,,,,,,,,,,,,,0.3852,0.6148
,,,,,,,,,,,,,,,,,,,,,,,,
1850.0,,0.7843,0.0303,0.0746,0.0389,0.0065,0.0005,0.0368,0.0,0.0281,,,,,,,,,,,,,0.3989,0.6011
77.0,,0.7532,0.0649,0.0779,0.026000000000000002,0.013000000000000001,0.0,0.0519,0.0,0.013000000000000001,,,,,,,,,,,,,0.2727,0.7273
1358.0,,0.6834,0.0368,0.095,0.0228,0.0007,0.0007,0.0589,0.0493,0.0523,,,,,,,,,,,,,0.4094,0.5906
7236.0,,0.4527,0.0681,0.0984,0.1801,0.0022,0.0006,0.0651,0.1036,0.0292,,,,,,,,,,,,,0.5246,0.4754
2.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,1.0
81.0,,0.8642,0.0,0.0123,0.0,0.0,0.0,0.0,0.1235,0.0,,,,,,,,,,,,,0.5556,0.4444
27.0,,0.8148,0.0,0.1481,0.037000000000000005,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.037000000000000005,0.963
2754.0,,0.6932,0.0396,0.1071,0.0497,0.0018,0.0004,0.0356,0.0145,0.0581,,,,,,,,,,,,,0.5116,0.4884
6234.0,,0.6039,0.0632,0.2331,0.0196,0.0053,0.0003,0.0294,0.0047,0.0406,,,,,,,,,,,,,0.3882,0.6118
34.0,,0.3824,0.2059,0.3824,0.0294,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0588,0.9412
38.0,,0.5789,0.3158,0.0526,0.0263,0.0,0.0263,0.0,0.0,0.0,,,,,,,,,,,,,0.0263,0.9737
57.0,,0.7895,0.1228,0.0877,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,1.0
1727.0,,0.7446,0.0625,0.0874,0.0197,0.0029,0.0012,0.0295,0.0382,0.0139,,,,,,,,,,,,,0.3526,0.6474
283.0,,0.6643,0.1025,0.0742,0.0318,0.0035,0.0,0.0247,0.0071,0.0919,,,,,,,,,,,,,0.1237,0.8763
1727.0,,0.6833,0.055,0.0898,0.0365,0.0023,0.0029,0.0347,0.0197,0.0759,,,,,,,,,,,,,0.2171,0.7829
95.0,,0.8211,0.0316,0.0947,0.0211,0.0,0.0,0.0,0.0,0.0316,,,,,,,,,,,,,0.1263,0.8737
12190.0,,0.6564,0.0595,0.0927,0.0848,0.0016,0.0003,0.0253,0.0244,0.0549,,,,,,,,,,,,,0.62,0.38
31.0,,0.129,0.2258,0.6452,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0323,0.9677
65.0,,0.7385,0.0769,0.1077,0.0769,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0769,0.9231
164.0,,0.5732,0.0976,0.2744,0.0305,0.0,0.0,0.0,0.0,0.0244,,,,,,,,,,,,,0.25,0.75
21864.0,,0.6793,0.0376,0.0486,0.0838,0.0014,0.0005,0.0245,0.0279,0.0966,,,,,,,,,,,,,0.5108,0.4892
12108.0,,0.3864,0.1555,0.1264,0.1198,0.0015,0.0002,0.0232,0.1169,0.0701,,,,,,,,,,,,,0.4467,0.5533
4480.0,,0.4754,0.1629,0.1502,0.0453,0.0067,0.0002,0.0,0.0239,0.1353,,,,,,,,,,,,,0.4701,0.5299
3944.0,,0.4194,0.0545,0.0363,0.25,0.0013,0.0008,0.0035,0.1194,0.1149,,,,,,,,,,,,,0.3136,0.6864
1781.0,,0.6536,0.0298,0.0865,0.0719,0.0039,0.0022,0.0146,0.0348,0.1028,,,,,,,,,,,,,0.297,0.703
4476.0,,0.3677,0.0561,0.1613,0.24600000000000002,0.0018,0.0,0.0525,0.0967,0.0179,,,,,,,,,,,,,0.5424,0.4576
1395.0,,0.8832,0.0237,0.0287,0.0272,0.0129,0.0007,0.0007,0.005,0.0179,,,,,,,,,,,,,0.8759999999999999,0.124
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
92.0,,0.5435,0.2717,0.087,0.0,0.0,0.0,0.0109,0.0,0.087,,,,,,,,,,,,,0.6848,0.3152
6740.0,,0.5559,0.2779,0.0708,0.0163,0.0034,0.0009,0.0392,0.003,0.0326,,,,,,,,,,,,,0.442,0.5579999999999999
2985.0,,0.6858,0.0325,0.0573,0.0141,0.001,0.0,0.0147,0.0586,0.136,,,,,,,,,,,,,0.4878,0.5122
193.0,,0.7254,0.0674,0.0725,0.0933,0.0104,0.0104,0.0,0.0,0.0207,,,,,,,,,,,,,0.1813,0.8187
8429.0,,0.5869,0.0724,0.1839,0.114,0.0024,0.0006,0.0202,0.0139,0.0058,,,,,,,,,,,,,0.4283,0.5717
380.0,,0.6553,0.05,0.0684,0.0158,0.0053,0.0053,0.0342,0.0105,0.1553,,,,,,,,,,,,,0.2737,0.7263
2161.0,,0.466,0.0615,0.0773,0.1023,0.0005,0.0005,0.0324,0.2471,0.0125,,,,,,,,,,,,,0.0,1.0
1290.0,,0.5891,0.1085,0.1109,0.0248,0.0023,0.0008,0.0287,0.062,0.0729,,,,,,,,,,,,,0.3372,0.6628
3924.0,,0.6957,0.0772,0.1486,0.0206,0.0051,0.0008,0.0257,0.0043,0.0219,,,,,,,,,,,,,0.3555,0.6445
166.0,,0.5482,0.0843,0.0723,0.0422,0.0,0.0,0.0241,0.0,0.2289,,,,,,,,,,,,,0.3434,0.6566
311.0,,0.4952,0.0322,0.135,0.0354,0.0064,0.0,0.0354,0.11900000000000001,0.1415,,,,,,,,,,,,,0.2894,0.7106
85.0,,0.0824,0.4706,0.2706,0.0353,0.0,0.0,0.0235,0.0,0.1176,,,,,,,,,,,,,0.1059,0.8941
20.0,,0.75,0.1,0.15,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.05,0.95
389.0,,0.4036,0.0154,0.0437,0.1054,0.0,0.0,0.0437,0.3368,0.0514,,,,,,,,,,,,,0.5578,0.4422
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
65.0,,0.8154,0.0154,0.0615,0.0462,0.0,0.0,0.0,0.0462,0.0154,,,,,,,,,,,,,0.3538,0.6462
871.0,,0.3731,0.3594,0.1401,0.0563,0.0011,0.0,0.0379,0.0321,0.0,,,,,,,,,,,,,0.4294,0.5706
1312.0,,0.8117,0.0602,0.0678,0.0145,0.0023,0.0015,0.0335,0.0084,0.0,,,,,,,,,,,,,0.612,0.38799999999999996
1517.0,,0.7594,0.0936,0.0725,0.0171,0.004,0.0,0.028999999999999998,0.0,0.0244,,,,,,,,,,,,,0.3744,0.6256
154.0,,0.8636,0.0519,0.0195,0.026000000000000002,0.0,0.0,0.0065,0.0325,0.0,,,,,,,,,,,,,0.7078,0.2922
6707.0,,0.586,0.098,0.2321,0.0432,0.0021,0.0009,0.0243,0.0016,0.0118,,,,,,,,,,,,,0.4018,0.5982
555.0,,0.2054,0.0739,0.1784,0.0234,0.0036,0.0,0.0144,0.0036,0.4973,,,,,,,,,,,,,0.6595,0.3405
13492.0,,0.4913,0.0336,0.0675,0.1092,0.0004,0.0002,0.0385,0.1907,0.0684,,,,,,,,,,,,,0.495,0.505
6359.0,,0.5125,0.0407,0.3931,0.0187,0.0017,0.0053,0.0124,0.0053,0.0101,,,,,,,,,,,,,0.3843,0.6157
1336.0,,0.5202,0.0734,0.0876,0.0269,0.0075,0.0,0.0,0.0067,0.2777,,,,,,,,,,,,,0.2365,0.7635
401.0,,0.0673,0.2768,0.1621,0.0249,0.0075,0.0,0.0848,0.2793,0.0973,,,,,,,,,,,,,0.3591,0.6409
,,,,,,,,,,,,,,,,,,,,,,,,
4129.0,,0.4643,0.2473,0.0601,0.0681,0.0024,0.001,0.0114,0.0773,0.0683,,,,,,,,,,,,,0.3323,0.6677
7501.0,,0.5731,0.1277,0.1726,0.0424,0.0041,0.0011,0.0213,0.0028,0.0548,,,,,,,,,,,,,0.4297,0.5703
1166.0,,0.4726,0.2007,0.1046,0.0643,0.0034,0.0017,0.0163,0.0137,0.1226,,,,,,,,,,,,,0.2281,0.7719
2280.0,,0.05,0.6882,0.168,0.0175,0.0039,0.0,0.0,0.0035,0.0689,,,,,,,,,,,,,0.3039,0.6961
28.0,,0.7857,0.0,0.0,0.1071,0.0,0.0,0.0,0.1071,0.0,,,,,,,,,,,,,1.0,0.0
7180.0,,0.6843,0.0879,0.1173,0.0325,0.0018,0.0004,0.0217,0.0368,0.0174,,,,,,,,,,,,,0.3915,0.6085
554.0,,0.5614,0.0939,0.3087,0.0108,0.0,0.0,0.0108,0.0,0.0144,,,,,,,,,,,,,0.157,0.843
1598.0,,0.6752,0.0601,0.0626,0.0964,0.0019,0.0,0.0319,0.0332,0.0388,,,,,,,,,,,,,0.0,1.0
323.0,,0.5201,0.0557,0.0248,0.0588,0.0031,0.0031,0.0681,0.1517,0.1146,,,,,,,,,,,,,0.418,0.5820000000000001
2563.0,,0.4604,0.0476,0.0933,0.1303,0.0016,0.0008,0.0445,0.1405,0.0812,,,,,,,,,,,,,0.0,1.0
122.0,,0.5984,0.2131,0.08199999999999999,0.0164,0.0,0.0164,0.0738,0.0,0.0,,,,,,,,,,,,,0.1885,0.8115
2136.0,,0.8305,0.0463,0.0501,0.008,0.0028,0.0014,0.015,0.0234,0.0225,,,,,,,,,,,,,0.5178,0.4822
6069.0,,0.4999,0.1562,0.271,0.0325,0.0054,0.0008,0.0201,0.0082,0.0058,,,,,,,,,,,,,0.4218,0.5782
7185.0,,0.6576,0.1267,0.0788,0.0348,0.0021,0.0003,0.0354,0.0116,0.0529,,,,,,,,,,,,,0.5233,0.4767
2274.0,,0.8391,0.0427,0.0453,0.0224,0.0004,0.0004,0.018000000000000002,0.0079,0.0237,,,,,,,,,,,,,0.4072,0.5928
5274.0,,0.3917,0.0559,0.1147,0.0794,0.0013,0.0002,0.0207,0.2169,0.1191,,,,,,,,,,,,,0.4475,0.5525
34.0,,0.8235,0.0588,0.0882,0.0,0.0,0.0,0.0294,0.0,0.0,,,,,,,,,,,,,0.0,1.0
5143.0,,0.575,0.0402,0.0671,0.1102,0.0004,0.0002,0.0449,0.0811,0.0809,,,,,,,,,,,,,0.4956,0.5044
2172.0,,0.4153,0.0576,0.09300000000000001,0.2422,0.0005,0.0,0.0612,0.1119,0.0184,,,,,,,,,,,,,0.0,1.0
4295.0,,0.607,0.048,0.0328,0.065,0.0023,0.0,0.0554,0.0624,0.1271,,,,,,,,,,,,,0.8109,0.1891
2722.0,,0.7421,0.0577,0.0805,0.0316,0.0018,0.0007,0.0132,0.0272,0.0452,,,,,,,,,,,,,0.6021,0.3979
5429.0,,0.7849,0.0429,0.0829,0.0116,0.0024,0.0006,0.0416,0.0033,0.0298,,,,,,,,,,,,,0.46799999999999997,0.532
1575.0,,0.6851,0.0571,0.0724,0.0425,0.0006,0.0006,0.0311,0.0978,0.0127,,,,,,,,,,,,,0.3575,0.6425
867.0,,0.5975,0.1084,0.1165,0.0346,0.0012,0.0,0.0334,0.0219,0.0865,,,,,,,,,,,,,0.1223,0.8777
2019.0,,0.5557,0.0713,0.1204,0.109,0.001,0.0,0.0713,0.0713,0.0,,,,,,,,,,,,,0.4923,0.5077
4123.0,,0.6216,0.0235,0.0791,0.0473,0.001,0.0,0.0303,0.1307,0.0665,,,,,,,,,,,,,0.6772,0.3228
5063.0,,0.7178,0.0695,0.0914,0.0383,0.0055,0.0006,0.0241,0.0083,0.0444,,,,,,,,,,,,,0.4043,0.5957
1570.0,,0.728,0.0962,0.051,0.0064,0.0019,0.0,0.0338,0.0006,0.0822,,,,,,,,,,,,,0.5248,0.4752
1249.0,,0.799,0.0376,0.0368,0.0184,0.0024,0.0008,0.0264,0.024,0.0544,,,,,,,,,,,,,0.5052,0.4948
37.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,1.0
416.0,,0.3678,0.5913,0.0072,0.0,0.0,0.0,0.0,0.0,0.0337,,,,,,,,,,,,,0.9736,0.0264
1362.0,,0.8355,0.033,0.0367,0.0147,0.0066,0.0007,0.0257,0.0081,0.0389,,,,,,,,,,,,,0.4545,0.5455
1282.0,,0.9423,0.0195,0.0109,0.0078,0.0148,0.0016,0.0,0.0,0.0031,,,,,,,,,,,,,0.4797,0.5203
1629.0,,0.2732,0.2063,0.1332,0.1357,0.0018,0.0037,0.0282,0.1983,0.0196,,,,,,,,,,,,,0.4383,0.5617
1734.0,,0.8449,0.0283,0.0571,0.011000000000000001,0.0052,0.0,0.0179,0.0092,0.0265,,,,,,,,,,,,,0.387,0.613
2489.0,,0.9136,0.0297,0.0213,0.006,0.004,0.0008,0.0245,0.0,0.0,,,,,,,,,,,,,0.4182,0.5818
3684.0,,0.7258,0.1979,0.0217,0.0054,0.0046,0.0019,0.0328,0.0,0.0098,,,,,,,,,,,,,0.3681,0.6319
1777.0,,0.8835,0.0045,0.0158,0.0056,0.0315,0.0028,0.0304,0.0,0.0259,,,,,,,,,,,,,0.3602,0.6398
28.0,,0.8929,0.0,0.0357,0.0714,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,1.0
40.0,,0.95,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,,,,,,,,,,,,,0.0,1.0
3825.0,,0.7464,0.0246,0.0332,0.0442,0.0042,0.0,0.0285,0.1027,0.0162,,,,,,,,,,,,,0.4507,0.5493
,,,,,,,,,,,,,,,,,,,,,,,,
249.0,,0.8996,0.0643,0.0201,0.0161,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.1687,0.8313
,,,,,,,,,,,,,,,,,,,,,,,,
20297.0,,0.7954,0.0783,0.033,0.0095,0.0067,0.0006,0.0228,0.017,0.0368,,,,,,,,,,,,,0.4382,0.5618
7818.0,,0.6358,0.1883,0.0393,0.0045,0.0068,0.0009,0.0347,0.0403,0.0495,,,,,,,,,,,,,0.4101,0.5899
298.0,,0.6477,0.2114,0.0872,0.0067,0.0034,0.0,0.0369,0.0,0.0067,,,,,,,,,,,,,0.0604,0.9396
438.0,,0.8059,0.0662,0.0251,0.0137,0.0,0.0,0.0,0.0137,0.0753,,,,,,,,,,,,,0.4749,0.5251
,,,,,,,,,,,,,,,,,,,,,,,,
1376.0,,0.585,0.0887,0.0392,0.0422,0.0022,0.0029,0.0385,0.0654,0.1359,,,,,,,,,,,,,0.5015,0.4985
6348.0,,0.6326,0.14400000000000002,0.0139,0.0217,0.0047,0.0013,0.0255,0.0178,0.1385,,,,,,,,,,,,,0.3855,0.6145
181.0,,0.5579999999999999,0.3425,0.0387,0.0,0.0,0.0,0.0387,0.0,0.0221,,,,,,,,,,,,,0.0166,0.9834
8383.0,,0.7909999999999999,0.1012,0.0667,0.0064,0.0062,0.0004,0.0025,0.0023,0.0234,,,,,,,,,,,,,0.4461,0.5539
73.0,,0.6301,0.3288,0.0274,0.0,0.0,0.0,0.0,0.0,0.0137,,,,,,,,,,,,,0.0274,0.9726
,,,,,,,,,,,,,,,,,,,,,,,,
334.0,,0.6886,0.0958,0.0479,0.006,0.003,0.0,0.0359,0.0,0.1228,,,,,,,,,,,,,0.9281,0.0719
2677.0,,0.5622,0.1087,0.0288,0.0396,0.0037,0.0015,0.0321,0.0445,0.1789,,,,,,,,,,,,,0.3448,0.6552
197.0,,0.5178,0.3858,0.0254,0.0355,0.0051,0.0,0.0305,0.0,0.0,,,,,,,,,,,,,0.0761,0.9239
143.0,,0.6084,0.2028,0.1329,0.013999999999999999,0.013999999999999999,0.0,0.027999999999999997,0.0,0.0,,,,,,,,,,,,,0.0769,0.9231
17723.0,,0.6595,0.1965,0.0403,0.0229,0.0024,0.0008,0.0341,0.0204,0.0231,,,,,,,,,,,,,0.4129,0.5871
12632.0,,0.7924,0.0747,0.0371,0.0133,0.0055,0.0004,0.0316,0.0254,0.0196,,,,,,,,,,,,,0.4841,0.5159
56.0,,0.3036,0.5357,0.1607,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.8929,0.1071
680.0,,0.8074,0.0618,0.0735,0.0059,0.0029,0.0015,0.0059,0.0029,0.0382,,,,,,,,,,,,,0.3382,0.6618
1689.0,,0.7644,0.0403,0.0308,0.0314,0.0024,0.0012,0.0261,0.0521,0.0515,,,,,,,,,,,,,0.8159,0.1841
878.0,,0.8679,0.0216,0.0068,0.0057,0.0433,0.0,0.0,0.0,0.0547,,,,,,,,,,,,,0.3759,0.6241
675.0,,0.6563,0.2178,0.04,0.0044,0.0148,0.0015,0.043,0.003,0.0193,,,,,,,,,,,,,0.4978,0.5022
2020.0,,0.7866,0.1233,0.0436,0.0114,0.0069,0.001,0.004,0.0233,0.0,,,,,,,,,,,,,0.3891,0.6109
305.0,,0.6098,0.2,0.1016,0.0033,0.0066,0.0,0.0295,0.0,0.0492,,,,,,,,,,,,,0.1049,0.8951
14813.0,,0.6888,0.1005,0.0971,0.0366,0.0086,0.0006,0.0159,0.0012,0.0506,,,,,,,,,,,,,0.494,0.506
21561.0,,0.8325,0.0522,0.0452,0.0192,0.0036,0.0004,0.0314,0.0116,0.004,,,,,,,,,,,,,0.4157,0.5843
160.0,,0.6438,0.225,0.0,0.0125,0.0,0.0,0.025,0.0188,0.075,,,,,,,,,,,,,0.6125,0.3875
12333.0,,0.4802,0.2592,0.0242,0.0182,0.0059,0.0009,0.0204,0.0152,0.1758,,,,,,,,,,,,,0.4486,0.5514
3312.0,,0.8388,0.0248,0.0761,0.0157,0.0009,0.0,0.019,0.0236,0.0012,,,,,,,,,,,,,0.3958,0.6042
312.0,,0.6923,0.1474,0.0897,0.0096,0.0096,0.0,0.0321,0.0,0.0192,,,,,,,,,,,,,0.6859,0.3141
4992.0,,0.7242,0.0956,0.0493,0.006999999999999999,0.0076,0.0006,0.0272,0.0012,0.0873,,,,,,,,,,,,,0.405,0.595
56.0,,0.6607,0.2321,0.0,0.0,0.0,0.0,0.1071,0.0,0.0,,,,,,,,,,,,,0.0357,0.9643
1431.0,,0.6171,0.0531,0.0943,0.0601,0.0014,0.0021,0.0489,0.0643,0.0587,,,,,,,,,,,,,0.4354,0.5646
8295.0,,0.7248,0.1532,0.040999999999999995,0.0137,0.0055,0.0001,0.0262,0.0088,0.0266,,,,,,,,,,,,,0.4838,0.5162
4764.0,,0.7252,0.1383,0.0468,0.0193,0.0063,0.0002,0.0426,0.0027,0.0185,,,,,,,,,,,,,0.33799999999999997,0.662
1431.0,,0.9078,0.0112,0.0175,0.0049,0.0133,0.0014,0.0119,0.0007,0.0314,,,,,,,,,,,,,0.355,0.645
130.0,,0.7923,0.1,0.0692,0.0,0.0077,0.0,0.0231,0.0,0.0077,,,,,,,,,,,,,0.0077,0.9923
2980.0,,0.6426,0.1789,0.0768,0.0114,0.0064,0.0023,0.0258,0.0,0.0557,,,,,,,,,,,,,0.3859,0.6141
2213.0,,0.7926,0.0127,0.0176,0.0054,0.0863,0.0,0.0,0.0714,0.013999999999999999,,,,,,,,,,,,,0.4867,0.5133
13470.0,,0.6612,0.1174,0.0721,0.0327,0.0048,0.0024,0.0313,0.0094,0.0687,,,,,,,,,,,,,0.4632,0.5368
2798.0,,0.4893,0.0565,0.0254,0.1712,0.0032,0.0004,0.0,0.0558,0.1984,,,,,,,,,,,,,0.7613,0.2387
88.0,,0.9432,0.0,0.0568,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0682,0.9318
13109.0,,0.684,0.1219,0.0231,0.0367,0.0052,0.0008,0.0146,0.018000000000000002,0.0957,,,,,,,,,,,,,0.5048,0.4952
2841.0,,0.6371,0.1309,0.0384,0.006999999999999999,0.0018,0.0007,0.0208,0.157,0.0063,,,,,,,,,,,,,0.3126,0.6874
881.0,,0.1657,0.6288,0.0488,0.0023,0.0023,0.0,0.0261,0.042,0.084,,,,,,,,,,,,,0.2951,0.7049
976.0,,0.5277,0.1609,0.0225,0.0092,0.001,0.0656,0.0225,0.0369,0.1537,,,,,,,,,,,,,0.41700000000000004,0.583
28217.0,,0.6196,0.0411,0.0426,0.1262,0.0016,0.0004,0.0317,0.066,0.0707,,,,,,,,,,,,,0.5084,0.4916
92.0,,0.0326,0.8913,0.0543,0.0,0.0,0.0,0.0,0.0,0.0217,,,,,,,,,,,,,0.9239,0.0761
38395.0,,0.6813,0.0675,0.0384,0.0434,0.0021,0.0008,0.0268,0.1301,0.0096,,,,,,,,,,,,,0.4975,0.5025
5576.0,,0.8538,0.0129,0.0178,0.0099,0.0056,0.0013,0.0249,0.0475,0.0264,,,,,,,,,,,,,0.7477,0.2523
6906.0,,0.6994,0.0986,0.0565,0.064,0.0045,0.0006,0.0282,0.0145,0.0337,,,,,,,,,,,,,0.508,0.49200000000000005
6565.0,,0.6778,0.1298,0.0375,0.0178,0.0073,0.0008,0.0294,0.0591,0.0405,,,,,,,,,,,,,0.4006,0.5994
2942.0,,0.7909999999999999,0.0377,0.0347,0.002,0.0177,0.001,0.0085,0.0432,0.0642,,,,,,,,,,,,,0.4646,0.5354
2083.0,,0.8113,0.035,0.0293,0.0086,0.0048,0.001,0.0034,0.001,0.1056,,,,,,,,,,,,,0.4422,0.5578
1496.0,,0.8904,0.004,0.0114,0.002,0.006,0.0,0.0167,0.0013,0.0682,,,,,,,,,,,,,0.3282,0.6718
74.0,,0.4189,0.5405,0.0,0.0405,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0405,0.9595
3453.0,,0.7859999999999999,0.1037,0.0469,0.006999999999999999,0.0038,0.0017,0.0504,0.0,0.0006,,,,,,,,,,,,,0.2908,0.7092
3974.0,,0.7589,0.0908,0.0302,0.0083,0.0133,0.0005,0.0347,0.0038,0.0594,,,,,,,,,,,,,0.4472,0.5528
279.0,,0.1685,0.1613,0.5484,0.0502,0.0036,0.0072,0.0394,0.0,0.0215,,,,,,,,,,,,,0.172,0.828
875.0,,0.0994,0.7623,0.0103,0.0171,0.0011,0.0034,0.0286,0.0,0.0777,,,,,,,,,,,,,0.248,0.752
2299.0,,0.8438,0.0061,0.0204,0.0061,0.0461,0.0026,0.0209,0.0004,0.0535,,,,,,,,,,,,,0.3676,0.6324
7718.0,,0.8601,0.0253,0.0294,0.0054,0.0216,0.0013,0.0233,0.0098,0.0237,,,,,,,,,,,,,0.4628,0.5372
43.0,,0.907,0.0,0.0,0.0,0.0698,0.0,0.0,0.0,0.0233,,,,,,,,,,,,,0.0233,0.9767
3938.0,,0.8514,0.0122,0.0267,0.0074,0.0198,0.0013,0.0236,0.0102,0.0475,,,,,,,,,,,,,0.4754,0.5246
2808.0,,0.6635,0.0894,0.0452,0.01,0.0028,0.0046,0.0139,0.0292,0.1414,,,,,,,,,,,,,0.5648,0.4352
13670.0,,0.5555,0.2923,0.0296,0.0239,0.0042,0.0015,0.027999999999999997,0.0341,0.0308,,,,,,,,,,,,,0.4038,0.5962
16528.0,,0.7533,0.081,0.0299,0.0428,0.0036,0.001,0.0281,0.0181,0.0421,,,,,,,,,,,,,0.418,0.5820000000000001
945.0,,0.7735,0.1048,0.0635,0.0074,0.0042,0.0,0.0317,0.0116,0.0032,,,,,,,,,,,,,0.6095,0.3905
72.0,,0.4861,0.3472,0.0833,0.0278,0.0,0.0,0.0,0.0,0.0556,,,,,,,,,,,,,0.0417,0.9583
264.0,,0.7765,0.0303,0.0152,0.0265,0.0076,0.0,0.0417,0.0606,0.0417,,,,,,,,,,,,,0.4508,0.5492
161.0,,0.7516,0.0683,0.0683,0.0497,0.0062,0.0062,0.0248,0.0,0.0248,,,,,,,,,,,,,0.0683,0.9317
216.0,,0.5602,0.3009,0.0694,0.0278,0.0046,0.0,0.0231,0.0,0.0139,,,,,,,,,,,,,0.0509,0.9491
303.0,,0.4785,0.429,0.0396,0.0033,0.0033,0.0,0.0396,0.0,0.0066,,,,,,,,,,,,,0.066,0.934
178.0,,0.6573,0.0112,0.1404,0.0056,0.0,0.0,0.0056,0.0674,0.1124,,,,,,,,,,,,,0.6685,0.3315
8453.0,,0.7208,0.1064,0.0354,0.0071,0.0035,0.0005,0.018000000000000002,0.0479,0.0605,,,,,,,,,,,,,0.4217,0.5783
10471.0,,0.6577,0.1593,0.0386,0.0326,0.0075,0.0011,0.022000000000000002,0.0104,0.0709,,,,,,,,,,,,,0.457,0.5429999999999999
2254.0,,0.6735,0.1238,0.0426,0.0115,0.0049,0.0022,0.0226,0.0297,0.0892,,,,,,,,,,,,,0.4308,0.5692
3164.0,,0.8714,0.0354,0.0345,0.0038,0.012,0.0019,0.0095,0.0025,0.0291,,,,,,,,,,,,,0.414,0.586
2149.0,,0.725,0.1154,0.0554,0.0093,0.0107,0.0,0.0558,0.0028,0.0256,,,,,,,,,,,,,0.4132,0.5868
653.0,,0.4977,0.4609,0.0168,0.0077,0.0,0.0,0.0153,0.0,0.0015,,,,,,,,,,,,,0.5911,0.4089
2632.0,,0.7568,0.1094,0.0285,0.0084,0.0061,0.0019,0.0217,0.008,0.0593,,,,,,,,,,,,,0.3119,0.6881
220.0,,0.8409,0.1227,0.0,0.0045,0.0,0.0,0.0318,0.0,0.0,,,,,,,,,,,,,0.7682,0.2318
464.0,,0.7004,0.0409,0.0409,0.0108,0.0086,0.0086,0.0259,0.055999999999999994,0.1078,,,,,,,,,,,,,0.4375,0.5625
,,,,,,,,,,,,,,,,,,,,,,,,
