C100_4,C100_L4,C150_4,C150_L4,C150_4_POOLED,C150_L4_POOLED,C150_4_WHITE,C150_4_BLACK,C150_4_HISP,C150_4_ASIAN,C150_4_AIAN,C150_4_NHPI,C150_4_2MOR,C150_4_NRA,C150_4_UNKN,C150_4_WHITENH,C150_4_BLACKNH,C150_4_API,C150_4_AIANOLD,C150_4_HISPOLD,C150_L4_WHITE,C150_L4_BLACK,C150_L4_HISP,C150_L4_ASIAN,C150_L4_AIAN,C150_L4_NHPI,C150_L4_2MOR,C150_L4_NRA,C150_L4_UNKN,C150_L4_WHITENH,C150_L4_BLACKNH,C150_L4_API,C150_L4_AIANOLD,C150_L4_HISPOLD,RET_FT4,RET_FTL4,RET_PT4,RET_PTL4,PCTFLOAN,UG25ABV,COMP_ORIG_YR2_RT,LO_INC_COMP_ORIG_YR2_RT,MD_INC_COMP_ORIG_YR2_RT,HI_INC_COMP_ORIG_YR2_RT,DEP_COMP_ORIG_YR2_RT,IND_COMP_ORIG_YR2_RT,FEMALE_COMP_ORIG_YR2_RT,MALE_COMP_ORIG_YR2_RT,LOAN_COMP_ORIG_YR2_RT,NOLOAN_COMP_ORIG_YR2_RT,FIRSTGEN_COMP_ORIG_YR2_RT,NOT1STGEN_COMP_ORIG_YR2_RT,COMP_ORIG_YR3_RT,LO_INC_COMP_ORIG_YR3_RT,MD_INC_COMP_ORIG_YR3_RT,HI_INC_COMP_ORIG_YR3_RT,DEP_COMP_ORIG_YR3_RT,IND_COMP_ORIG_YR3_RT,FEMALE_COMP_ORIG_YR3_RT,MALE_COMP_ORIG_YR3_RT,LOAN_COMP_ORIG_YR3_RT,NOLOAN_COMP_ORIG_YR3_RT,FIRSTGEN_COMP_ORIG_YR3_RT,NOT1STGEN_COMP_ORIG_YR3_RT,COMP_ORIG_YR4_RT,LO_INC_COMP_ORIG_YR4_RT,MD_INC_COMP_ORIG_YR4_RT,HI_INC_COMP_ORIG_YR4_RT,DEP_COMP_ORIG_YR4_RT,IND_COMP_ORIG_YR4_RT,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT,LOAN_COMP_ORIG_YR4_RT,NOLOAN_COMP_ORIG_YR4_RT,FIRSTGEN_COMP_ORIG_YR4_RT,NOT1STGEN_COMP_ORIG_YR4_RT,COMP_ORIG_YR6_RT,LO_INC_COMP_ORIG_YR6_RT,MD_INC_COMP_ORIG_YR6_RT,HI_INC_COMP_ORIG_YR6_RT,DEP_COMP_ORIG_YR6_RT,IND_COMP_ORIG_YR6_RT,FEMALE_COMP_ORIG_YR6_RT,MALE_COMP_ORIG_YR6_RT,LOAN_COMP_ORIG_YR6_RT,NOLOAN_COMP_ORIG_YR6_RT,FIRSTGEN_COMP_ORIG_YR6_RT,NOT1STGEN_COMP_ORIG_YR6_RT,COMP_ORIG_YR8_RT,COMP_4YR_TRANS_YR8_RT,LO_INC_COMP_ORIG_YR8_RT,MD_INC_COMP_ORIG_YR8_RT,HI_INC_COMP_ORIG_YR8_RT,DEP_COMP_ORIG_YR8_RT,IND_COMP_ORIG_YR8_RT,FEMALE_COMP_ORIG_YR8_RT,MALE_COMP_ORIG_YR8_RT,LOAN_COMP_ORIG_YR8_RT,NOLOAN_COMP_ORIG_YR8_RT,FIRSTGEN_COMP_ORIG_YR8_RT,NOT1STGEN_COMP_ORIG_YR8_RT
,0.08800000000000001,,0.08800000000000001,,0.09740389711613001,,,,,,,,,,,,,,,0.1857,0.0641,0.0,0.2,0.0,,0.125,,,,,,,,,0.4084,,0.3231,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4766,,0.6609999999999999,,0.6765656779661,,0.6721,0.5306,0.5714,0.6667,0.75,,0.0,0.6,0.8,,,,,,,,,,,,,,,,,,,,0.8795,,0.8,,0.3385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0378,,0.2147,,0.21408416422287,,0.0,0.221,0.0,,,,,,0.3333,,,,,,,,,,,,,,,,,,,,0.3474,,0.1,,0.8935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0423,,0.1163,,0.09650063091482,,,,,,,,,,,,,,,0.1424,0.0969,0.0,0.0,0.0,,0.0,,0.05,,,,,,,0.6032,,0.4071,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.2365,,0.3159,,0.31876198486122,,,,,,,,,,,,,,,0.3376,0.2857,0.3158,0.0,0.25,,0.3333,,0.2889,,,,,,,0.6235,,0.45,0.2889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1538,,0.3824,,0.3589908666666599,,0.4038,0.2917,0.4048,0.4815,0.2143,1.0,0.2857,0.4667,0.3269,,,,,,,,,,,,,,,,,,,,0.7107,,0.3953,,0.5729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5087,,0.5814,,0.57184751381215,,0.6325,0.4138,0.7,0.75,0.5,,,,0.3846,,,,,,,,,,,,,,,,,,,,0.7262,,0.3333,,0.6873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1538,,0.1765,,0.18747916666666,,0.25,0.0,,,,,,0.0,0.3333,,,,,,,,,,,,,,,,,,,,0.8182,,,,0.7702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1208,,0.2036,,0.230312,,0.2,0.2051,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.6687,,,,0.8992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3376,,0.44299999999999995,,0.57456077348066,,0.0,0.4976,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,0.4492,,0.75,,0.5956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0772,,0.2315,,0.27773680555554997,,,,,,,,,,,,,,,0.3222,0.19699999999999998,0.0,0.0,,,,,,,,,,,,0.5522,,0.3623,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1456,,0.3498,,0.34822852367688,,0.4271,0.2434,0.4828,0.375,0.1364,,0.7059,0.1978,0.3704,,,,,,,,,,,,,,,,,,,,0.7514,,0.376,,0.6521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2133,,0.4723,,0.45452371541501,,0.0,0.4812,1.0,,,,,0.0,0.3077,,,,,,,,,,,,,,,,,,,,0.7178,,1.0,,0.7639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0831,,0.1663,,0.15125441501103,,,,,,,,,,,,,,,0.1701,0.0602,0.4286,0.4,0.5,0.0,0.2727,,0.0,,,,,,,0.6109,,0.4408,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0802,,0.2504,,0.25254120490888,,0.3015,0.1087,0.2206,0.2756,0.061,,,0.5455,0.1948,,,,,,,,,,,,,,,,,,,,0.7164,,0.4549,,0.2647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333,,,,0.2857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1494,,0.3224,,0.31557082262209996,,0.3914,0.2667,0.3125,0.2778,0.1139,0.0,,0.7143,0.3284,,,,,,,,,,,,,,,,,,,,0.7756,,0.4857,,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0367,,0.1688,,0.15675074626865,,0.2208,,0.1667,0.0769,0.1087,,,,0.1667,,,,,,,,,,,,,,,,,,,,0.7167,,0.6364,,0.1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5333,,0.6,,0.5148336633663301,,0.6863,0.0,0.0,0.0,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,0.7742,,1.0,,0.5297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.7703,,0.7703,,0.8460557894736801,,,,,,,,,,,,,,,0.9021,0.6364,0.7895,1.0,0.5818,0.6667,0.8571,,0.7273,,,,,,,1.0,,1.0,0.0664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2364,,0.4582,,0.40014833555259005,,0.4912,0.2642,0.5806,0.3056,0.2933,0.3333,0.5,,0.5517,,,,,,,,,,,,,,,,,,,,,,,,0.7503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.7221,,0.7221,,0.7075894936708801,,,,,,,,,,,,,,,0.7714,0.7805,0.68,0.7297,0.6386,0.7143,0.7097,,0.3333,,,,,,,0.7941,,,0.7859999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1379,,0.3032,,0.3078774644175,,0.3062,0.2067,0.457,0.4231,0.3553,0.0,0.1429,1.0,0.2968,,,,,,,,,,,,,,,,,,,,1.0,,,,0.7151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3608,,0.4305,,0.40493028169014,,0.5128,0.4,0.38299999999999995,0.4286,0.24,,0.25,,0.4528,,,,,,,,,,,,,,,,,,,,,,,,0.8228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,,0.6667,,0.6417925373134301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,1.0,0.5873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,,0.5672,,0.54762698412698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6842,,0.5714,0.6615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,0.1765,,0.38777346938775004,,0.5,,,,0.1538,0.0,,,,,,,,,,,,,,,,,,,,,,,0.4286,,,,0.5375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0568,,0.4775,,0.5800604395604301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.2178,,0.7117,,0.7117,,,,,,,,,,,,,,,0.6742,0.3,0.7432,1.0,0.7742,1.0,0.6667,,0.3333,,,,,,,0.7727,,,0.4754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.1084,,0.6993,,0.69001457142857,,,,,,,,,,,,,,,0.6718,0.6818,0.8,1.0,0.6429,0.5,0.8,,0.4,,,,,,,0.79,,,0.5455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0742,,0.7031,,0.6535095774647801,,,,,,,,,,,,,,,0.7455,0.2857,0.7241,,0.5833,,1.0,,0.4286,,,,,,,0.7738,,,0.5384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2667,,0.4641,,0.46512034883720005,,0.475,0.3333,0.7,,0.43799999999999994,,1.0,,0.25,,,,,,,,,,,,,,,,,,,,0.5,,,,0.8592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.4,,0.55,,0.59184285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6667,,,0.4655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.4638,,0.5168,,0.52145203342618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6688,,,0.7592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2157,,0.4705,,0.46892111801242004,,0.4277,0.3175,0.5718,0.6667,0.619,,,,0.4444,,,,,,,,,,,,,,,,,,,,0.4228,,,,0.6783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.428,,0.6343,,0.61370382890897,,0.6394,0.4916,0.6079,0.7317,0.3571,,,0.6831,0.7,,,,,,,,,,,,,,,,,,,,0.8609,,0.4286,,0.4527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0531,,0.1648,,0.17008858988159,,,,,,,,,,,,,,,0.2061,0.1786,0.1507,0.2857,0.3333,0.3333,0.0,0.1493,0.125,,,,,,,0.6043,,0.4055,0.0469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4006,,0.6026,,0.6082050230854901,,0.6194,0.4523,0.5421,0.6997,0.3,0.8333,0.6084,0.7047,0.6,,,,,,,,,,,,,,,,,,,,0.8189,,0.6273,,0.4055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1321,,0.9623,,0.9156734939758999,,1.0,0.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.7692,,0.6667,,0.4292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.1598,,0.1774,,0.17976371237457997,,,,,,,,,,,,,,,0.1638,0.2118,0.1592,0.0833,0.1556,0.1667,0.225,0.8333,0.1842,,,,,,,0.4779,,0.3278,0.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1,,0.3158,,0.27816291390728004,,0.3488,0.2727,0.32,0.0,0.1429,,,,0.5,,,,,,,,,,,,,,,,,,,,1.0,,,,0.7895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.3529,,0.6765,,0.634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9529,,,0.6107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.12300000000000001,,0.2304,,0.20583168103448,,,,,,,,,,,,,,,0.2365,0.1875,0.2154,0.3333,0.2,0.0,0.2222,1.0,0.4545,,,,,,,0.5607,,0.3592,0.0721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0435,,0.6957,,0.6428619047619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7241,,,0.6786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0313,,0.5938,,0.6363686868686801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6667,,0.8,0.7143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.7753,,0.809,,0.8000043636363601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7561,,0.8077,0.8190000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.8056,,0.8194,,0.79733654485049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7013,,0.8193,0.6495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.2975,,0.3582,,0.28855808457711,,,,,,,,,,,,,,,0.3929,0.3636,0.3696,0.25,0.2203,0.6667,0.1,0.2727,0.2059,,,,,,,0.5602,,0.4408,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3462,,0.5841,,0.58772282208588,,0.5938,0.0,0.413,0.75,0.6667,,,0.8125,0.5484,,,,,,,,,,,,,,,,,,,,0.8217,,0.6,,0.5189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0623,,0.1493,,0.13625170637475,,,,,,,,,,,,,,,0.1823,0.0824,0.1341,0.1429,0.0417,0.1667,0.1111,0.2667,0.1182,,,,,,,0.597,,0.3728,0.1784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1818,,0.2788,,0.28882743682309997,,0.4545,0.1818,0.1429,,0.5,,,0.6,0.2245,,,,,,,,,,,,,,,,,,,,0.6236,,0.3058,,0.6189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.4865,,0.5721,,0.59389650655021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6269,,,0.7346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.1057,,0.1748,,0.1543061728395,,,,,,,,,,,,,,,0.2105,0.0968,0.2087,0.2,0.0,0.5,0.0,1.0,0.0588,,,,,,,0.5599,,0.3571,0.2189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0639,,0.1433,,0.1337297388374,,,,,,,,,,,,,,,0.1747,0.055,0.1168,0.2576,0.0851,0.0909,0.0833,0.18600000000000003,0.13699999999999998,,,,,,,0.5942,,0.3708,0.2207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.2969,,0.26052605042015997,,0.375,0.25,0.2069,,1.0,,,,0.3333,,,,,,,,,,,,,,,,,,,,,,,,0.7311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1429,,0.3038,,0.27545029940119004,,0.2857,0.25,0.4348,0.0,0.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.1038,,0.1154,,0.14786653696498,,,,,,,,,,,,,,,0.114,0.125,0.11900000000000001,,0.0,0.0,0.1429,,0.3333,,,,,,,0.4957,,0.364,0.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.3492,,0.6446,,0.6525514819881401,,,,,,,,,,,,,,,0.6564,0.3913,0.6512,0.75,0.6875,0.6667,0.5965,1.0,0.6034,,,,,,,0.7518,,,0.6014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.1487,,0.09284142857142,,,0.0,0.0,,0.1497,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3319,,0.5157,,0.50474960835509,,0.5404,0.4237,0.4536,0.4747,0.3361,0.4545,0.5833,0.5676,0.4375,,,,,,,,,,,,,,,,,,,,0.7364,,0.6184,,0.5376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0508,,0.0508,,0.08238576779026,,,,,,,,,,,,,,,0.0702,,0.0,0.0,0.0,,0.0,,0.1053,,,,,,,0.4259,,0.2835,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0466,,0.1229,,0.1151120665742,,,,,,,,,,,,,,,0.1811,0.0444,0.1275,0.1538,0.0652,0.0,0.0,0.5,0.1471,,,,,,,0.5457,,0.3115,0.2621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.7193,,0.7544,,0.73149722222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0556,,0.111,,0.09435301079011,,,,,,,,,,,,,,,0.1311,0.075,0.0985,0.1807,0.0826,0.0833,0.0291,0.2424,0.0921,,,,,,,0.5824,,0.3739,0.1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.6602,,0.6418994011976,,0.669,0.4684,0.6742,0.8148,0.5806,,0.6538,,0.6585,,,,,,,,,,,,,,,,,,,,0.7391,,,,0.639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.276,,0.6629,,0.67950737527114,,,,,,,,,,,,,,,0.6559,0.619,0.6542,1.0,0.6737,1.0,1.0,1.0,0.5529,,,,,,,0.6833,,,0.6629999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1685,,0.3483,,0.36074620253164,,0.3846,0.0,0.0,0.0,0.0,,0.3333,,0.0,,,,,,,,,,,,,,,,,,,,0.675,,,,0.6073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.5204,,0.6447,,0.6674864608076,,,,,,,,,,,,,,,0.6549,0.5283,0.6622,0.875,0.5833,1.0,0.6522,1.0,0.6667,,,,,,,0.7214,,,0.6794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0372,,0.0442,,0.10090815006468,,,,,,,,,,,,,,,0.0486,0.0245,0.0847,0.1667,0.0,,0.0,,0.04,,,,,,,0.25,,0.225,0.1779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.88,,0.88,,0.9091045454545401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.2558,,0.5581,,0.62066091954023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6977,,,0.2521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0618,,0.1645,,0.15757433716858,,,,,,,,,,,,,,,0.1873,0.0615,0.1488,0.1333,0.0571,0.0,0.2727,0.3333,0.1163,,,,,,,0.637,,0.3312,0.1574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0871,,0.1652,,0.16286605504587,,,,,,,,,,,,,,,0.3036,0.0857,0.1753,0.1667,0.0857,0.0,0.0,0.0,0.1154,,,,,,,0.5968,,0.2941,0.2584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4627,,0.6119,,0.54837258064516,,0.614,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.7222,,,,0.46299999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.3499,,0.6366,,0.61211361310133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8059999999999999,,,0.6326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.2531,,0.6063,,0.63107850287907,,,,,,,,,,,,,,,0.6592,0.1379,0.5811,0.6667,0.5,0.6944,0.6707,1.0,0.3256,,,,,,,0.7299,,,0.6449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,0.0235,,0.14281948051948,,0.0238,0.0,0.0909,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.3413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,,0.4327,,0.46013680981595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6667,,0.75,0.6556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.1137,,0.1895,,0.17656179066834,,,,,,,,,,,,,,,0.2184,0.2,0.175,,0.0,,0.4545,0.5,0.1034,,,,,,,0.5,,0.3261,0.1584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0814,,0.2654,,0.25313482517482,,0.3246,0.1567,0.3462,0.2727,0.3,,0.2857,,0.5,,,,,,,,,,,,,,,,,,,,0.7109,,0.5588,,0.4775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
